"sample","family","genus","species","length","number","range","activity"
"POC38002","Ariidae","Netuma","thalassina",439.82586,1,1409.34453,"Passing"
"POC38002","Ariidae","Netuma","thalassina",453.09264,1,1861.59711,"Passing"
"POC38002","Balistidae","Abalistes","stellatus",NA,0,NA,NA
"POC38002","Bothidae","Unknown","spp",NA,0,NA,NA
"POC38002","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,NA
"POC38002","Carangidae","Carangoides","chrysophrys",294.8013,1,3920.76873,"Passing"
"POC38002","Carangidae","Carangoides","malabaricus",NA,0,NA,NA
"POC38002","Carangidae","Carangoides","sp1",NA,0,NA,NA
"POC38002","Carangidae","Carangoides","sp10",NA,0,NA,NA
"POC38002","Carangidae","Carangoides","spp",NA,0,NA,NA
"POC38002","Carangidae","Caranx","ignobilis",NA,0,NA,NA
"POC38002","Carangidae","Caranx","tille",NA,0,NA,NA
"POC38002","Carangidae","Decapterus","spp",NA,0,NA,NA
"POC38002","Carangidae","Seriola","dumerili",NA,0,NA,NA
"POC38002","Carangidae","Seriola","hippos",NA,0,NA,NA
"POC38002","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,NA
"POC38002","Carcharhinidae","Carcharhinus","coatesi",781.40978,1,1729.38566,"Passing"
"POC38002","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,NA
"POC38002","Carcharhinidae","Carcharhinus","sorrah",1150.30841,1,1761.12106,"Passing"
"POC38002","Carcharhinidae","Carcharhinus","spp",NA,0,NA,NA
"POC38002","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,NA
"POC38002","Carcharhinidae","Loxodon","macrorhinus",NA,0,NA,NA
"POC38002","Echeneidae","Echeneis","naucrates",NA,0,NA,NA
"POC38002","Fistulariidae","Fistularia","commersonii",1140.02427,1,3265.14308,"Passing"
"POC38002","Labridae","Bodianus","solatus",NA,0,NA,NA
"POC38002","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,NA
"POC38002","Lethrinidae","Lethrinus","lentjan",NA,0,NA,NA
"POC38002","Lutjanidae","Lutjanus","malabaricus",NA,0,NA,NA
"POC38002","Lutjanidae","Lutjanus","russellii",NA,0,NA,NA
"POC38002","Lutjanidae","Lutjanus","sebae",NA,0,NA,NA
"POC38002","Lutjanidae","Lutjanus","vitta",NA,0,NA,NA
"POC38002","Lutjanidae","Pristipomoides","multidens",312.77127,1,2243.08626,"Passing"
"POC38002","Lutjanidae","Pristipomoides","multidens",311.13897,1,1651.66246,"Passing"
"POC38002","Lutjanidae","Pristipomoides","sieboldii",NA,0,NA,NA
"POC38002","Mullidae","Upeneus","moluccensis",NA,0,NA,NA
"POC38002","Nemipteridae","Nemipterus","spp",240.05705,1,1699.52366,"Passing"
"POC38002","Nemipteridae","Nemipterus","spp",210.7331,1,1550.72082,"Passing"
"POC38002","Nemipteridae","Nemipterus","spp",245.90894,1,1835.14716,"Passing"
"POC38002","Nemipteridae","Nemipterus","spp",170.42443,1,1407.46533,"Passing"
"POC38002","Platycephalidae","Unknown","spp",NA,0,NA,NA
"POC38002","Priacanthidae","Priacanthus","hamrur",NA,0,NA,NA
"POC38002","Rachycentridae","Rachycentron","canadum",NA,0,NA,NA
"POC38002","Rhinidae","Rhynchobatus","australiae",NA,0,NA,NA
"POC38002","Scombridae","Scomberomorus","spp",NA,0,NA,NA
"POC38002","Serranidae","Epinephelus","amblycephalus",NA,0,NA,NA
"POC38002","Serranidae","Epinephelus","areolatus",NA,0,NA,NA
"POC38002","Serranidae","Epinephelus","malabaricus",NA,0,NA,NA
"POC38002","Sparidae","Argyrops","spinifer",NA,0,NA,NA
"POC38002","Sphyraenidae","Sphyraena","forsteri",339.96999,1,1892.77758,"Passing"
"POC38002","Sphyraenidae","Sphyraena","qenie",NA,0,NA,NA
"POC38002","Sphyrnidae","Sphyrna","lewini",NA,0,NA,NA
"POC38002","Sphyrnidae","Sphyrna","mokarran",NA,0,NA,NA
"POC38002","Synodontidae","Saurida","undosquamis",413.60603,1,1640.86202,"Attracted"
"POC38002","Synodontidae","Synodus","indicus",NA,0,NA,NA
"POC38002","Synodontidae","Trachinocephalus","trachinus",NA,0,NA,NA
"POC38002","Terapontidae","Terapon","jarbua",NA,0,NA,NA
"POC38002","Tetraodontidae","Arothron","stellatus",NA,0,NA,NA
"POC38002","Tetraodontidae","Lagocephalus","lunaris",392.05807,1,1467.6032,"Passing"
"POC38002","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,NA
"POC38002","Triakidae","Hemitriakis","falcata",NA,0,NA,NA
"POC38004","Ariidae","Netuma","thalassina",NA,0,NA,NA
"POC38004","Balistidae","Abalistes","stellatus",NA,0,NA,NA
"POC38004","Bothidae","Unknown","spp",NA,0,NA,NA
"POC38004","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,NA
"POC38004","Carangidae","Carangoides","chrysophrys",NA,0,NA,NA
"POC38004","Carangidae","Carangoides","malabaricus",NA,0,NA,NA
"POC38004","Carangidae","Carangoides","sp1",NA,0,NA,NA
"POC38004","Carangidae","Carangoides","sp10",NA,0,NA,NA
"POC38004","Carangidae","Carangoides","spp",NA,0,NA,NA
"POC38004","Carangidae","Caranx","ignobilis",636.30379,1,1957.60694,"Passing"
"POC38004","Carangidae","Caranx","tille",NA,0,NA,NA
"POC38004","Carangidae","Decapterus","spp",NA,0,NA,NA
"POC38004","Carangidae","Seriola","dumerili",NA,0,NA,NA
"POC38004","Carangidae","Seriola","hippos",NA,1,1038.06136,"Passing"
"POC38004","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,NA
"POC38004","Carcharhinidae","Carcharhinus","coatesi",NA,0,NA,NA
"POC38004","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,NA
"POC38004","Carcharhinidae","Carcharhinus","sorrah",NA,0,NA,NA
"POC38004","Carcharhinidae","Carcharhinus","spp",NA,0,NA,NA
"POC38004","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,NA
"POC38004","Carcharhinidae","Loxodon","macrorhinus",NA,0,NA,NA
"POC38004","Echeneidae","Echeneis","naucrates",NA,0,NA,NA
"POC38004","Fistulariidae","Fistularia","commersonii",NA,0,NA,NA
"POC38004","Labridae","Bodianus","solatus",NA,0,NA,NA
"POC38004","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,NA
"POC38004","Lethrinidae","Lethrinus","lentjan",NA,0,NA,NA
"POC38004","Lutjanidae","Lutjanus","malabaricus",NA,0,NA,NA
"POC38004","Lutjanidae","Lutjanus","russellii",NA,0,NA,NA
"POC38004","Lutjanidae","Lutjanus","sebae",NA,0,NA,NA
"POC38004","Lutjanidae","Lutjanus","vitta",NA,0,NA,NA
"POC38004","Lutjanidae","Pristipomoides","multidens",NA,0,NA,NA
"POC38004","Lutjanidae","Pristipomoides","sieboldii",NA,0,NA,NA
"POC38004","Mullidae","Upeneus","moluccensis",NA,0,NA,NA
"POC38004","Nemipteridae","Nemipterus","spp",232.87299,1,1594.06253,"Passing"
"POC38004","Nemipteridae","Nemipterus","spp",188.85227,1,1391.31097,"Passing"
"POC38004","Platycephalidae","Unknown","spp",NA,0,NA,NA
"POC38004","Priacanthidae","Priacanthus","hamrur",NA,0,NA,NA
"POC38004","Rachycentridae","Rachycentron","canadum",NA,0,NA,NA
"POC38004","Rhinidae","Rhynchobatus","australiae",NA,0,NA,NA
"POC38004","Scombridae","Scomberomorus","spp",NA,0,NA,NA
"POC38004","Serranidae","Epinephelus","amblycephalus",NA,0,NA,NA
"POC38004","Serranidae","Epinephelus","areolatus",NA,0,NA,NA
"POC38004","Serranidae","Epinephelus","malabaricus",NA,0,NA,NA
"POC38004","Sparidae","Argyrops","spinifer",NA,0,NA,NA
"POC38004","Sphyraenidae","Sphyraena","forsteri",NA,0,NA,NA
"POC38004","Sphyraenidae","Sphyraena","qenie",NA,0,NA,NA
"POC38004","Sphyrnidae","Sphyrna","lewini",NA,0,NA,NA
"POC38004","Sphyrnidae","Sphyrna","mokarran",NA,0,NA,NA
"POC38004","Synodontidae","Saurida","undosquamis",NA,0,NA,NA
"POC38004","Synodontidae","Synodus","indicus",NA,0,NA,NA
"POC38004","Synodontidae","Trachinocephalus","trachinus",NA,0,NA,NA
"POC38004","Terapontidae","Terapon","jarbua",NA,0,NA,NA
"POC38004","Tetraodontidae","Arothron","stellatus",NA,0,NA,NA
"POC38004","Tetraodontidae","Lagocephalus","lunaris",329.95843,1,1439.62412,"Passing"
"POC38004","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,NA
"POC38004","Triakidae","Hemitriakis","falcata",NA,0,NA,NA
"POC38005","Ariidae","Netuma","thalassina",NA,0,NA,NA
"POC38005","Balistidae","Abalistes","stellatus",NA,0,NA,NA
"POC38005","Bothidae","Unknown","spp",NA,0,NA,NA
"POC38005","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,NA
"POC38005","Carangidae","Carangoides","chrysophrys",271.58145,1,2645.24817,"Passing"
"POC38005","Carangidae","Carangoides","chrysophrys",272.63625,1,5363.52115,"Passing"
"POC38005","Carangidae","Carangoides","malabaricus",NA,0,NA,NA
"POC38005","Carangidae","Carangoides","sp1",NA,0,NA,NA
"POC38005","Carangidae","Carangoides","sp10",NA,0,NA,NA
"POC38005","Carangidae","Carangoides","spp",NA,0,NA,NA
"POC38005","Carangidae","Caranx","ignobilis",NA,1,2217.44642,"Passing"
"POC38005","Carangidae","Caranx","tille",NA,0,NA,NA
"POC38005","Carangidae","Decapterus","spp",NA,0,NA,NA
"POC38005","Carangidae","Seriola","dumerili",NA,0,NA,NA
"POC38005","Carangidae","Seriola","hippos",NA,0,NA,NA
"POC38005","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,NA
"POC38005","Carcharhinidae","Carcharhinus","coatesi",NA,0,NA,NA
"POC38005","Carcharhinidae","Carcharhinus","plumbeus",973.21881,1,2285.09621,"Passing"
"POC38005","Carcharhinidae","Carcharhinus","sorrah",1068.75516,1,1541.96912,"Passing"
"POC38005","Carcharhinidae","Carcharhinus","spp",NA,0,NA,NA
"POC38005","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,NA
"POC38005","Carcharhinidae","Loxodon","macrorhinus",NA,0,NA,NA
"POC38005","Echeneidae","Echeneis","naucrates",NA,0,NA,NA
"POC38005","Fistulariidae","Fistularia","commersonii",NA,0,NA,NA
"POC38005","Labridae","Bodianus","solatus",NA,0,NA,NA
"POC38005","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,NA
"POC38005","Lethrinidae","Lethrinus","lentjan",NA,0,NA,NA
"POC38005","Lutjanidae","Lutjanus","malabaricus",NA,0,NA,NA
"POC38005","Lutjanidae","Lutjanus","russellii",NA,0,NA,NA
"POC38005","Lutjanidae","Lutjanus","sebae",NA,0,NA,NA
"POC38005","Lutjanidae","Lutjanus","vitta",NA,0,NA,NA
"POC38005","Lutjanidae","Pristipomoides","multidens",NA,0,NA,NA
"POC38005","Lutjanidae","Pristipomoides","sieboldii",NA,0,NA,NA
"POC38005","Mullidae","Upeneus","moluccensis",NA,0,NA,NA
"POC38005","Nemipteridae","Nemipterus","spp",208.0957,1,1442.76363,"Passing"
"POC38005","Nemipteridae","Nemipterus","spp",216.73086,1,1333.75656,"Passing"
"POC38005","Nemipteridae","Nemipterus","spp",241.28988,1,1503.52165,"Passing"
"POC38005","Nemipteridae","Nemipterus","spp",231.86271,1,1598.20236,"Passing"
"POC38005","Platycephalidae","Unknown","spp",NA,0,NA,NA
"POC38005","Priacanthidae","Priacanthus","hamrur",NA,0,NA,NA
"POC38005","Rachycentridae","Rachycentron","canadum",NA,0,NA,NA
"POC38005","Rhinidae","Rhynchobatus","australiae",NA,0,NA,NA
"POC38005","Scombridae","Scomberomorus","spp",NA,0,NA,NA
"POC38005","Serranidae","Epinephelus","amblycephalus",NA,0,NA,NA
"POC38005","Serranidae","Epinephelus","areolatus",NA,0,NA,NA
"POC38005","Serranidae","Epinephelus","malabaricus",NA,0,NA,NA
"POC38005","Sparidae","Argyrops","spinifer",NA,0,NA,NA
"POC38005","Sphyraenidae","Sphyraena","forsteri",NA,0,NA,NA
"POC38005","Sphyraenidae","Sphyraena","qenie",NA,0,NA,NA
"POC38005","Sphyrnidae","Sphyrna","lewini",NA,0,NA,NA
"POC38005","Sphyrnidae","Sphyrna","mokarran",NA,0,NA,NA
"POC38005","Synodontidae","Saurida","undosquamis",388.98559,1,1903.43474,"Passing"
"POC38005","Synodontidae","Synodus","indicus",NA,0,NA,NA
"POC38005","Synodontidae","Trachinocephalus","trachinus",NA,0,NA,NA
"POC38005","Terapontidae","Terapon","jarbua",NA,0,NA,NA
"POC38005","Tetraodontidae","Arothron","stellatus",NA,1,635.22169,"Passing"
"POC38005","Tetraodontidae","Lagocephalus","lunaris",325.15888,1,1881.10686,"Passing"
"POC38005","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,NA
"POC38005","Triakidae","Hemitriakis","falcata",NA,0,NA,NA
"POC39001","Ariidae","Netuma","thalassina",NA,0,NA,NA
"POC39001","Balistidae","Abalistes","stellatus",NA,0,NA,NA
"POC39001","Bothidae","Unknown","spp",NA,0,NA,NA
"POC39001","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,NA
"POC39001","Carangidae","Carangoides","chrysophrys",NA,1,5265.11179,"Passing"
"POC39001","Carangidae","Carangoides","malabaricus",NA,0,NA,NA
"POC39001","Carangidae","Carangoides","sp1",NA,0,NA,NA
"POC39001","Carangidae","Carangoides","sp10",NA,0,NA,NA
"POC39001","Carangidae","Carangoides","spp",NA,0,NA,NA
"POC39001","Carangidae","Caranx","ignobilis",NA,0,NA,NA
"POC39001","Carangidae","Caranx","tille",NA,0,NA,NA
"POC39001","Carangidae","Decapterus","spp",NA,0,NA,NA
"POC39001","Carangidae","Seriola","dumerili",NA,0,NA,NA
"POC39001","Carangidae","Seriola","hippos",NA,0,NA,NA
"POC39001","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,NA
"POC39001","Carcharhinidae","Carcharhinus","coatesi",NA,0,NA,NA
"POC39001","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,NA
"POC39001","Carcharhinidae","Carcharhinus","sorrah",988.9803,1,1299.98689,"Feeding"
"POC39001","Carcharhinidae","Carcharhinus","spp",NA,0,NA,NA
"POC39001","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,NA
"POC39001","Carcharhinidae","Loxodon","macrorhinus",NA,0,NA,NA
"POC39001","Echeneidae","Echeneis","naucrates",NA,0,NA,NA
"POC39001","Fistulariidae","Fistularia","commersonii",NA,0,NA,NA
"POC39001","Labridae","Bodianus","solatus",NA,0,NA,NA
"POC39001","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,NA
"POC39001","Lethrinidae","Lethrinus","lentjan",NA,0,NA,NA
"POC39001","Lutjanidae","Lutjanus","malabaricus",NA,0,NA,NA
"POC39001","Lutjanidae","Lutjanus","russellii",NA,0,NA,NA
"POC39001","Lutjanidae","Lutjanus","sebae",NA,0,NA,NA
"POC39001","Lutjanidae","Lutjanus","vitta",NA,0,NA,NA
"POC39001","Lutjanidae","Pristipomoides","multidens",317.51338,1,1904.99404,"Passing"
"POC39001","Lutjanidae","Pristipomoides","multidens",306.39754,1,1267.66517,"Passing"
"POC39001","Lutjanidae","Pristipomoides","multidens",323.06443,1,1001.07584,"Passing"
"POC39001","Lutjanidae","Pristipomoides","sieboldii",NA,0,NA,NA
"POC39001","Mullidae","Upeneus","moluccensis",NA,0,NA,NA
"POC39001","Nemipteridae","Nemipterus","spp",67.1721,1,1307.26346,"Passing"
"POC39001","Nemipteridae","Nemipterus","spp",98.65725,1,1531.00694,"Passing"
"POC39001","Platycephalidae","Unknown","spp",NA,0,NA,NA
"POC39001","Priacanthidae","Priacanthus","hamrur",NA,0,NA,NA
"POC39001","Rachycentridae","Rachycentron","canadum",NA,0,NA,NA
"POC39001","Rhinidae","Rhynchobatus","australiae",NA,0,NA,NA
"POC39001","Scombridae","Scomberomorus","spp",NA,0,NA,NA
"POC39001","Serranidae","Epinephelus","amblycephalus",NA,0,NA,NA
"POC39001","Serranidae","Epinephelus","areolatus",NA,0,NA,NA
"POC39001","Serranidae","Epinephelus","malabaricus",NA,0,NA,NA
"POC39001","Sparidae","Argyrops","spinifer",NA,0,NA,NA
"POC39001","Sphyraenidae","Sphyraena","forsteri",NA,0,NA,NA
"POC39001","Sphyraenidae","Sphyraena","qenie",NA,0,NA,NA
"POC39001","Sphyrnidae","Sphyrna","lewini",NA,0,NA,NA
"POC39001","Sphyrnidae","Sphyrna","mokarran",NA,0,NA,NA
"POC39001","Synodontidae","Saurida","undosquamis",332.10775,1,2673.16032,"Passing"
"POC39001","Synodontidae","Synodus","indicus",NA,0,NA,NA
"POC39001","Synodontidae","Trachinocephalus","trachinus",NA,0,NA,NA
"POC39001","Terapontidae","Terapon","jarbua",NA,0,NA,NA
"POC39001","Tetraodontidae","Arothron","stellatus",NA,0,NA,NA
"POC39001","Tetraodontidae","Lagocephalus","lunaris",414.45178,1,1676.11326,"Passing"
"POC39001","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,NA
"POC39001","Triakidae","Hemitriakis","falcata",NA,0,NA,NA
"POC39002","Ariidae","Netuma","thalassina",NA,0,NA,NA
"POC39002","Balistidae","Abalistes","stellatus",NA,0,NA,NA
"POC39002","Bothidae","Unknown","spp",NA,0,NA,NA
"POC39002","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,NA
"POC39002","Carangidae","Carangoides","chrysophrys",NA,0,NA,NA
"POC39002","Carangidae","Carangoides","malabaricus",NA,0,NA,NA
"POC39002","Carangidae","Carangoides","sp1",NA,0,NA,NA
"POC39002","Carangidae","Carangoides","sp10",NA,0,NA,NA
"POC39002","Carangidae","Carangoides","spp",NA,0,NA,NA
"POC39002","Carangidae","Caranx","ignobilis",NA,0,NA,NA
"POC39002","Carangidae","Caranx","tille",NA,0,NA,NA
"POC39002","Carangidae","Decapterus","spp",NA,0,NA,NA
"POC39002","Carangidae","Seriola","dumerili",NA,0,NA,NA
"POC39002","Carangidae","Seriola","hippos",NA,0,NA,NA
"POC39002","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,NA
"POC39002","Carcharhinidae","Carcharhinus","coatesi",NA,0,NA,NA
"POC39002","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,NA
"POC39002","Carcharhinidae","Carcharhinus","sorrah",NA,0,NA,NA
"POC39002","Carcharhinidae","Carcharhinus","spp",NA,0,NA,NA
"POC39002","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,NA
"POC39002","Carcharhinidae","Loxodon","macrorhinus",NA,0,NA,NA
"POC39002","Echeneidae","Echeneis","naucrates",NA,0,NA,NA
"POC39002","Fistulariidae","Fistularia","commersonii",NA,0,NA,NA
"POC39002","Labridae","Bodianus","solatus",NA,0,NA,NA
"POC39002","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,NA
"POC39002","Lethrinidae","Lethrinus","lentjan",NA,0,NA,NA
"POC39002","Lutjanidae","Lutjanus","malabaricus",NA,0,NA,NA
"POC39002","Lutjanidae","Lutjanus","russellii",NA,0,NA,NA
"POC39002","Lutjanidae","Lutjanus","sebae",NA,0,NA,NA
"POC39002","Lutjanidae","Lutjanus","vitta",NA,0,NA,NA
"POC39002","Lutjanidae","Pristipomoides","multidens",232.52772,1,1468.29078,"Passing"
"POC39002","Lutjanidae","Pristipomoides","sieboldii",NA,0,NA,NA
"POC39002","Mullidae","Upeneus","moluccensis",NA,0,NA,NA
"POC39002","Nemipteridae","Nemipterus","spp",152.89231,1,1335.09277,"Passing"
"POC39002","Nemipteridae","Nemipterus","spp",144.44433,1,1213.8034,"Passing"
"POC39002","Nemipteridae","Nemipterus","spp",113.81797,1,1427.7394,"Passing"
"POC39002","Platycephalidae","Unknown","spp",NA,0,NA,NA
"POC39002","Priacanthidae","Priacanthus","hamrur",NA,0,NA,NA
"POC39002","Rachycentridae","Rachycentron","canadum",NA,0,NA,NA
"POC39002","Rhinidae","Rhynchobatus","australiae",NA,0,NA,NA
"POC39002","Scombridae","Scomberomorus","spp",NA,0,NA,NA
"POC39002","Serranidae","Epinephelus","amblycephalus",NA,0,NA,NA
"POC39002","Serranidae","Epinephelus","areolatus",NA,0,NA,NA
"POC39002","Serranidae","Epinephelus","malabaricus",NA,0,NA,NA
"POC39002","Sparidae","Argyrops","spinifer",NA,0,NA,NA
"POC39002","Sphyraenidae","Sphyraena","forsteri",NA,0,NA,NA
"POC39002","Sphyraenidae","Sphyraena","qenie",NA,0,NA,NA
"POC39002","Sphyrnidae","Sphyrna","lewini",NA,0,NA,NA
"POC39002","Sphyrnidae","Sphyrna","mokarran",NA,0,NA,NA
"POC39002","Synodontidae","Saurida","undosquamis",NA,0,NA,NA
"POC39002","Synodontidae","Synodus","indicus",NA,0,NA,NA
"POC39002","Synodontidae","Trachinocephalus","trachinus",NA,0,NA,NA
"POC39002","Terapontidae","Terapon","jarbua",NA,0,NA,NA
"POC39002","Tetraodontidae","Arothron","stellatus",NA,0,NA,NA
"POC39002","Tetraodontidae","Lagocephalus","lunaris",374.15043,1,1051.95835,"Passing"
"POC39002","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,NA
"POC39002","Triakidae","Hemitriakis","falcata",NA,0,NA,NA
"POC39003","Ariidae","Netuma","thalassina",NA,0,NA,NA
"POC39003","Balistidae","Abalistes","stellatus",NA,0,NA,NA
"POC39003","Bothidae","Unknown","spp",NA,0,NA,NA
"POC39003","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,NA
"POC39003","Carangidae","Carangoides","chrysophrys",NA,1,1635.64782,"Passing"
"POC39003","Carangidae","Carangoides","chrysophrys",NA,1,2851.98113,"Passing"
"POC39003","Carangidae","Carangoides","chrysophrys",511.5591,1,2084.34993,"Passing"
"POC39003","Carangidae","Carangoides","malabaricus",NA,0,NA,NA
"POC39003","Carangidae","Carangoides","sp1",NA,0,NA,NA
"POC39003","Carangidae","Carangoides","sp10",NA,0,NA,NA
"POC39003","Carangidae","Carangoides","spp",NA,0,NA,NA
"POC39003","Carangidae","Caranx","ignobilis",NA,0,NA,NA
"POC39003","Carangidae","Caranx","tille",NA,0,NA,NA
"POC39003","Carangidae","Decapterus","spp",NA,0,NA,NA
"POC39003","Carangidae","Seriola","dumerili",NA,0,NA,NA
"POC39003","Carangidae","Seriola","hippos",NA,0,NA,NA
"POC39003","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,NA
"POC39003","Carcharhinidae","Carcharhinus","coatesi",NA,0,NA,NA
"POC39003","Carcharhinidae","Carcharhinus","plumbeus",1041.93263,1,1875.75692,"Passing"
"POC39003","Carcharhinidae","Carcharhinus","sorrah",NA,1,2971.29607,"Passing"
"POC39003","Carcharhinidae","Carcharhinus","sorrah",NA,1,2428.62448,"Passing"
"POC39003","Carcharhinidae","Carcharhinus","spp",NA,0,NA,NA
"POC39003","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,NA
"POC39003","Carcharhinidae","Loxodon","macrorhinus",NA,1,1672.13401,"Passing"
"POC39003","Echeneidae","Echeneis","naucrates",NA,0,NA,NA
"POC39003","Fistulariidae","Fistularia","commersonii",NA,0,NA,NA
"POC39003","Labridae","Bodianus","solatus",NA,0,NA,NA
"POC39003","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,NA
"POC39003","Lethrinidae","Lethrinus","lentjan",NA,0,NA,NA
"POC39003","Lutjanidae","Lutjanus","malabaricus",NA,0,NA,NA
"POC39003","Lutjanidae","Lutjanus","russellii",NA,0,NA,NA
"POC39003","Lutjanidae","Lutjanus","sebae",NA,0,NA,NA
"POC39003","Lutjanidae","Lutjanus","vitta",NA,0,NA,NA
"POC39003","Lutjanidae","Pristipomoides","multidens",NA,1,1513.03925,"Passing"
"POC39003","Lutjanidae","Pristipomoides","multidens",326.13962,1,1113.6334,"Passing"
"POC39003","Lutjanidae","Pristipomoides","multidens",261.92063,1,1580.46276,"Passing"
"POC39003","Lutjanidae","Pristipomoides","sieboldii",NA,0,NA,NA
"POC39003","Mullidae","Upeneus","moluccensis",NA,0,NA,NA
"POC39003","Nemipteridae","Nemipterus","spp",NA,1,1488.76739,"Passing"
"POC39003","Nemipteridae","Nemipterus","spp",214.40476,1,2151.70234,"Passing"
"POC39003","Nemipteridae","Nemipterus","spp",102.60076,1,1216.24895,"Passing"
"POC39003","Platycephalidae","Unknown","spp",NA,0,NA,NA
"POC39003","Priacanthidae","Priacanthus","hamrur",NA,0,NA,NA
"POC39003","Rachycentridae","Rachycentron","canadum",NA,0,NA,NA
"POC39003","Rhinidae","Rhynchobatus","australiae",NA,0,NA,NA
"POC39003","Scombridae","Scomberomorus","spp",NA,0,NA,NA
"POC39003","Serranidae","Epinephelus","amblycephalus",NA,0,NA,NA
"POC39003","Serranidae","Epinephelus","areolatus",NA,0,NA,NA
"POC39003","Serranidae","Epinephelus","malabaricus",NA,0,NA,NA
"POC39003","Sparidae","Argyrops","spinifer",NA,0,NA,NA
"POC39003","Sphyraenidae","Sphyraena","forsteri",NA,0,NA,NA
