"sample","family","genus","species","length","number","range","activity","date","time","depth","location","site","status","latitude","longitude","observer","successful.count","successful.length","mean.relief","sd.relief","fov.Limited","fov.Open","broad..Octocoral.Black","broad..Unconsolidated","detailed..Octocoral.Black..Branching..3D...Type.1","detailed..Octocoral.Black..Branching..3D...Type.2","detailed..Octocoral.Black..Fan..2D.","detailed..Octocoral.Black..Whip","detailed..Unconsolidated..Sand...mud..coarse.sand.","detailed..Unconsolidated..Sand...mud..fine.sand.","bedform..2D.Ripples...10cm.height.","bedform..3D.Ripples...10cm.height.","bedform..Bioturbated.","bedform..None."
"POC38002","Rachycentridae","Rachycentron","canadum",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Rhinidae","Rhynchobatus","australiae",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Scombridae","Scomberomorus","spp",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Serranidae","Epinephelus","amblycephalus",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Serranidae","Epinephelus","areolatus",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Serranidae","Epinephelus","malabaricus",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Sparidae","Argyrops","spinifer",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Sphyraenidae","Sphyraena","forsteri",339.96999,1,1892.77758,"Passing",20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Sphyraenidae","Sphyraena","qenie",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Sphyrnidae","Sphyrna","lewini",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Sphyrnidae","Sphyrna","mokarran",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Synodontidae","Saurida","undosquamis",413.60603,1,1640.86202,"Attracted",20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Synodontidae","Synodus","indicus",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Synodontidae","Trachinocephalus","trachinus",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Terapontidae","Terapon","jarbua",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Tetraodontidae","Arothron","stellatus",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Tetraodontidae","Lagocephalus","lunaris",392.05807,1,1467.6032,"Passing",20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38002","Triakidae","Hemitriakis","falcata",NA,0,NA,NA,20181027,"6:00",118,3,8,"Fished",-18.49385006,119.3367691,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Ariidae","Netuma","thalassina",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Balistidae","Abalistes","stellatus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Bothidae","Unknown","spp",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carangidae","Carangoides","chrysophrys",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carangidae","Carangoides","malabaricus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carangidae","Carangoides","sp1",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carangidae","Carangoides","sp10",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carangidae","Carangoides","spp",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carangidae","Caranx","ignobilis",636.30379,1,1957.60694,"Passing",20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carangidae","Caranx","tille",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carangidae","Decapterus","spp",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carangidae","Seriola","dumerili",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carangidae","Seriola","hippos",NA,1,1038.06136,"Passing",20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carcharhinidae","Carcharhinus","coatesi",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carcharhinidae","Carcharhinus","sorrah",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carcharhinidae","Carcharhinus","spp",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Carcharhinidae","Loxodon","macrorhinus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Echeneidae","Echeneis","naucrates",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Fistulariidae","Fistularia","commersonii",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Labridae","Bodianus","solatus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Lethrinidae","Lethrinus","lentjan",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Lutjanidae","Lutjanus","malabaricus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Lutjanidae","Lutjanus","russellii",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Lutjanidae","Lutjanus","sebae",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Lutjanidae","Lutjanus","vitta",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Lutjanidae","Pristipomoides","multidens",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Lutjanidae","Pristipomoides","sieboldii",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Mullidae","Upeneus","moluccensis",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Nemipteridae","Nemipterus","spp",232.87299,1,1594.06253,"Passing",20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Nemipteridae","Nemipterus","spp",188.85227,1,1391.31097,"Passing",20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Platycephalidae","Unknown","spp",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Priacanthidae","Priacanthus","hamrur",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Rachycentridae","Rachycentron","canadum",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Rhinidae","Rhynchobatus","australiae",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Scombridae","Scomberomorus","spp",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Serranidae","Epinephelus","amblycephalus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Serranidae","Epinephelus","areolatus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Serranidae","Epinephelus","malabaricus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Sparidae","Argyrops","spinifer",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Sphyraenidae","Sphyraena","forsteri",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Sphyraenidae","Sphyraena","qenie",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Sphyrnidae","Sphyrna","lewini",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Sphyrnidae","Sphyrna","mokarran",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Synodontidae","Saurida","undosquamis",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Synodontidae","Synodus","indicus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Synodontidae","Trachinocephalus","trachinus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Terapontidae","Terapon","jarbua",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Tetraodontidae","Arothron","stellatus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Tetraodontidae","Lagocephalus","lunaris",329.95843,1,1439.62412,"Passing",20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38004","Triakidae","Hemitriakis","falcata",NA,0,NA,NA,20181027,"6:16",118,3,8,"Fished",-18.5027915,119.3365407,"Fernanda Rolim","Yes","Yes",0,0,0.75,0.25,0,1,0,0,0,0,1,0,0,0,0,1
"POC38005","Ariidae","Netuma","thalassina",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Balistidae","Abalistes","stellatus",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Bothidae","Unknown","spp",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carangidae","Carangoides","chrysophrys",271.58145,1,2645.24817,"Passing",20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carangidae","Carangoides","chrysophrys",272.63625,1,5363.52115,"Passing",20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carangidae","Carangoides","malabaricus",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carangidae","Carangoides","sp1",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carangidae","Carangoides","sp10",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carangidae","Carangoides","spp",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carangidae","Caranx","ignobilis",NA,1,2217.44642,"Passing",20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carangidae","Caranx","tille",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carangidae","Decapterus","spp",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carangidae","Seriola","dumerili",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carangidae","Seriola","hippos",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carcharhinidae","Carcharhinus","coatesi",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carcharhinidae","Carcharhinus","plumbeus",973.21881,1,2285.09621,"Passing",20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carcharhinidae","Carcharhinus","sorrah",1068.75516,1,1541.96912,"Passing",20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carcharhinidae","Carcharhinus","spp",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Carcharhinidae","Loxodon","macrorhinus",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Echeneidae","Echeneis","naucrates",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Fistulariidae","Fistularia","commersonii",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Labridae","Bodianus","solatus",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Lethrinidae","Lethrinus","lentjan",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
"POC38005","Lutjanidae","Lutjanus","malabaricus",NA,0,NA,NA,20181027,"6:22",118,3,8,"Fished",-18.49851031,119.3321303,"Brooke Gibbons","Yes","Yes",0.666666666666667,1.03279555898864,0,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,1
